"Entry","Method","PDB_ID","Chain","FD","Start_Coverage","End_Coverage"
"Q16881","X-ray diffraction","2J3N","A, B, C, D, E, F","FD1","140","649"
"Q16881","X-ray diffraction","2ZZ0","A, B, C, D","FD1","150","649"
"Q16881","X-ray diffraction","2ZZB","A, B, C, D","FD1","150","649"
"Q16881","X-ray diffraction","2ZZC","A, B, C, D","FD1","150","649"
"Q16881","X-ray diffraction","3QFA","C, D","FD1","151","649"
"Q16881","X-ray diffraction","3QFB","C, D","FD1","151","649"
"Q8WVY7","Solution NMR","2KX3","A","FD1","1","81"
"Q8WVY7","Solution NMR","2LGD","A","FD1","1","81"
"Q8WVY7","Solution NMR","2M17","A","FD1","1","81"
"P61088","X-ray diffraction","1J7D","B","FD1","1","152"
"P61088","X-ray diffraction","2C2V","B, E, H, K","FD1","2","152"
"P61088","X-ray diffraction","3HCT","B","FD1","1","152"
"P61088","X-ray diffraction","3HCU","B, D","FD1","1","152"
"P61088","X-ray diffraction","3VON","C, E, G, J, L, N, Q, S, U, X, Z, b, e, g, i, l, n, p","FD1","3","150"
"P61088","X-ray diffraction","3W31","B","FD1","1","152"
"P61088","X-ray diffraction","4DHI","D","FD1","1","152"
"P61088","X-ray diffraction","4DHJ","C, G, K, N","FD1","1","152"
"P61088","X-ray diffraction","4DHZ","F","FD1","1","152"
"P61088","X-ray diffraction","4IP3","B","FD1","1","152"
"P61088","X-ray diffraction","4NR3","B","FD1","2","150"
"P61088","X-ray diffraction","4NRG","B","FD1","1","152"
"P61088","X-ray diffraction","4NRI","B","FD1","3","150"
"P61088","X-ray diffraction","4ONL","B","FD1","1","152"
"P61088","X-ray diffraction","4ONM","B","FD1","1","152"
"P61088","X-ray diffraction","4ONN","B","FD1","1","152"
"P61088","X-ray diffraction","4ORH","B, F, J","FD1","1","152"
"P61088","X-ray diffraction","4TKP","A","FD1","2","152"
"P61088","X-ray diffraction","4WHV","A, F, G, L","FD1","1","152"
"P61088","X-ray diffraction","5AIT","C, F","FD1","1","152"
"P61088","X-ray diffraction","5AIU","C, F","FD1","1","152"
"P61088","X-ray diffraction","5EYA","C, D","FD1","1","152"
"P61088","X-ray diffraction","5H7S","A, C","FD1","1","152"
"P61088","X-ray diffraction","5VNZ","C, F","FD1","1","152"
"P61088","X-ray diffraction","5VO0","C, F","FD1","1","152"
"P61088","X-ray diffraction","5YWR","A","FD1","1","152"
"P61088","X-ray diffraction","6D6I","B, E","FD1","3","152"
"P61088","X-ray diffraction","6JKY","C, F","FD1","1","152"
"P61088","X-ray diffraction","6S53","D, F, J, L","FD1","1","152"
"Q99598","X-ray diffraction","3PJA","J, K, L","FD1","1","290"
"Q99598","X-ray diffraction","3QB5","K","FD1","1","290"
"Q9P2H5","X-ray diffraction","5TXK","B","FD1","423","944"
"P01282","Solution NMR","2RRH","A","FD1","125","153"
"P01282","Solution NMR","2RRI","A","FD1","125","153"
"P15692","X-ray diffraction","1BJ1","V, W","FD1","34","135"
"P15692","X-ray diffraction","1CZ8","V, W","FD1","40","133"
"P15692","X-ray diffraction","1FLT","V, W","FD1","38","135"
"P15692","Solution NMR","1KAT","V, W","FD1","37","135"
"P15692","Solution NMR","1KMX","A","FD1","182","232"
"P15692","X-ray diffraction","1MJV","A, B","FD1","40","134"
"P15692","X-ray diffraction","1MKG","A, B, C, D","FD1","40","134"
"P15692","X-ray diffraction","1MKK","A, B","FD1","40","134"
"P15692","X-ray diffraction","1QTY","R, S, V, W","FD1","34","135"
"P15692","X-ray diffraction","1TZH","V, W","FD1","34","135"
"P15692","X-ray diffraction","1TZI","V","FD1","34","135"
"P15692","Solution NMR","1VGH","A","FD1","182","232"
"P15692","X-ray diffraction","1VPF","A, B, C, D","FD1","34","135"
"P15692","X-ray diffraction","1VPP","V, W","FD1","34","135"
"P15692","X-ray diffraction","2FJG","V, W","FD1","34","135"
"P15692","X-ray diffraction","2FJH","V, W","FD1","34","135"
"P15692","X-ray diffraction","2QR0","C, D, I, J, O, P, U, V","FD1","39","135"
"P15692","Solution NMR","2VGH","A","FD1","182","232"
"P15692","X-ray diffraction","2VPF","A, B, C, D, E, F, G, H","FD1","34","135"
"P15692","X-ray diffraction","3BDY","V","FD1","34","135"
"P15692","X-ray diffraction","3P9W","A, C, E, G","FD1","35","138"
"P15692","X-ray diffraction","3QTK","A, B, C, D, E, F","FD1","34","135"
"P15692","X-ray diffraction","3S1B","V","FD1","38","133"
"P15692","X-ray diffraction","3S1K","V, W","FD1","34","135"
"P15692","X-ray diffraction","3V2A","A","FD1","27","140"
"P15692","X-ray diffraction","4DEQ","A, B","FD1","183","232"
"P15692","X-ray diffraction","4GLN","E, F","FD1","34","135"
"P15692","X-ray diffraction","4GLS","E, F","FD1","34","135"
"P15692","X-ray diffraction","4KZN","A","FD1","39","135"
"P15692","X-ray diffraction","4QAF","C, D","FD1","34","135"
"P15692","X-ray diffraction","4WPB","A, B","FD1","34","135"
"P15692","X-ray diffraction","4ZFF","C, D","FD1","37","135"
"P15692","X-ray diffraction","5DN2","E, F, G","FD1","205","232"
"P15692","X-ray diffraction","5FV1","V, W","FD1","27","136"
"P15692","X-ray diffraction","5FV2","V, W, X","FD1","27","136"
"P15692","X-ray diffraction","5HHC","A, B","FD1","34","135"
"P15692","X-ray diffraction","5HHD","A, B","FD1","34","135"
"P15692","X-ray diffraction","5O4E","E, F","FD1","39","134"
"P15692","X-ray diffraction","5T89","V, W","FD1","27","141"
"P15692","X-ray diffraction","6BFT","C, G","FD1","36","135"
"P15692","X-ray diffraction","6D3O","A, B","FD1","34","135"
"P50552","Solution NMR","1EGX","A","FD1","1","115"
"P50552","X-ray diffraction","1USD","A","FD1","336","380"
"P50552","X-ray diffraction","1USE","A","FD1","336","380"
"P50552","X-ray diffraction","2PAV","V","FD1","199","214"
"P50552","X-ray diffraction","2PBD","V","FD1","203","245"
"P50552","X-ray diffraction","3CHW","V","FD1","199","214"
"P61964","X-ray diffraction","2CNX","A","FD1","20","334"
"P61964","X-ray diffraction","2CO0","C","FD1","20","334"
"P61964","X-ray diffraction","2G99","A, B","FD1","27","334"
"P61964","X-ray diffraction","2G9A","A","FD1","29","334"
"P61964","X-ray diffraction","2GNQ","A","FD1","1","334"
"P61964","X-ray diffraction","2H13","A","FD1","22","334"
"P61964","X-ray diffraction","2H14","A","FD1","22","334"
"P61964","X-ray diffraction","2H68","A, B","FD1","23","334"
"P61964","X-ray diffraction","2H6K","A, B","FD1","23","334"
"P61964","X-ray diffraction","2H6N","A, B","FD1","23","334"
"P61964","X-ray diffraction","2H6Q","A, B","FD1","23","334"
"P61964","X-ray diffraction","2H9L","A","FD1","24","334"
"P61964","X-ray diffraction","2H9M","A, C","FD1","24","334"
"P61964","X-ray diffraction","2H9N","A, C","FD1","24","334"
"P61964","X-ray diffraction","2H9P","A","FD1","24","334"
"P61964","X-ray diffraction","2O9K","A, C","FD1","24","334"
"P61964","X-ray diffraction","3EG6","A","FD1","23","334"
"P61964","X-ray diffraction","3EMH","A","FD1","25","334"
"P61964","X-ray diffraction","3MXX","A","FD1","31","334"
"P61964","X-ray diffraction","3N0D","A","FD1","31","334"
"P61964","X-ray diffraction","3N0E","A","FD1","31","334"
"P61964","X-ray diffraction","3P4F","A","FD1","22","334"
"P61964","X-ray diffraction","3PSL","A, B","FD1","21","334"
"P61964","X-ray diffraction","3SMR","A, B, C, D","FD1","24","334"
"P61964","X-ray diffraction","3UR4","A, B","FD1","24","334"
"P61964","X-ray diffraction","3UVK","A","FD1","21","334"
"P61964","X-ray diffraction","3UVL","A","FD1","21","334"
"P61964","X-ray diffraction","3UVM","A","FD1","21","334"
"P61964","X-ray diffraction","3UVN","A, C","FD1","21","334"
"P61964","X-ray diffraction","3UVO","A","FD1","21","334"
"P61964","X-ray diffraction","4A7J","A","FD1","21","334"
"P61964","X-ray diffraction","4CY1","A, B","FD1","23","334"
"P61964","X-ray diffraction","4CY2","A","FD1","23","334"
"P61964","X-ray diffraction","4ERQ","A, B, C","FD1","23","334"
"P61964","X-ray diffraction","4ERY","A","FD1","23","334"
"P61964","X-ray diffraction","4ERZ","A, B, C","FD1","23","334"
"P61964","X-ray diffraction","4ES0","A","FD1","23","334"
"P61964","X-ray diffraction","4ESG","A, B","FD1","23","334"
"P61964","X-ray diffraction","4EWR","A","FD1","23","334"
"P61964","X-ray diffraction","4GM3","A, B, C, D, E, F, G, H","FD1","22","334"
"P61964","X-ray diffraction","4GM8","A, B, C, D","FD1","22","334"
"P61964","X-ray diffraction","4GM9","A, B","FD1","22","334"
"P61964","X-ray diffraction","4GMB","A","FD1","22","334"
"P61964","X-ray diffraction","4IA9","A","FD1","24","334"
"P61964","X-ray diffraction","4O45","A","FD1","24","334"
"P61964","X-ray diffraction","4QL1","A, B","FD1","24","334"
"P61964","X-ray diffraction","4Y7R","A","FD1","22","334"
"P61964","X-ray diffraction","5EAL","A, B","FD1","24","334"
"P61964","X-ray diffraction","5EAM","A, B","FD1","24","334"
"P61964","X-ray diffraction","5EAP","A","FD1","24","334"
"P61964","X-ray diffraction","5EAR","A, B","FD1","24","334"
"P61964","X-ray diffraction","5M23","A","FD1","22","334"
"P61964","X-ray diffraction","5M25","A","FD1","22","334"
"P61964","X-ray diffraction","5SXM","A, B","FD1","23","334"
"P61964","X-ray diffraction","5VFC","A","FD1","24","334"
"P61964","X-ray diffraction","6BYN","W","FD1","31","334"
"P61964","X-ray diffraction","6D9X","A","FD1","22","334"
"P61964","X-ray diffraction","6DAI","A","FD1","22","334"
"P61964","X-ray diffraction","6DAK","A","FD1","22","334"
"P61964","X-ray diffraction","6DAR","A","FD1","22","334"
"P61964","X-ray diffraction","6DAS","A, B","FD1","22","334"
"P61964","X-ray diffraction","6DY7","A","FD1","31","334"
"P61964","X-ray diffraction","6DYA","A","FD1","30","334"
"P61964","X-ray diffraction","6E1Y","A, B","FD1","22","334"
"P61964","X-ray diffraction","6E1Z","A, B","FD1","22","334"
"P61964","X-ray diffraction","6E22","A, B","FD1","22","334"
"P61964","X-ray diffraction","6E23","A, B","FD1","22","334"
"P61964","X-ray diffraction","6IAM","A","FD1","29","334"
"P61964","Electron Microscopy","6KIU","R","FD1","1","334"
"P61964","Electron Microscopy","6KIV","R","FD1","1","334"
"P61964","Electron Microscopy","6KIW","R","FD1","1","334"
"P61964","Electron Microscopy","6KIX","R","FD1","1","334"
"P61964","Electron Microscopy","6KIZ","R","FD1","1","334"
"P61964","X-ray diffraction","6PG3","A, B","FD1","22","334"
"P61964","X-ray diffraction","6PG4","A","FD1","32","334"
"P61964","X-ray diffraction","6PG5","A","FD1","32","334"
"P61964","X-ray diffraction","6PG6","A, B","FD1","22","334"
"P61964","X-ray diffraction","6PG7","A","FD1","32","334"
"P61964","X-ray diffraction","6PG8","A, B, C, D","FD1","22","334"
"P61964","X-ray diffraction","6PG9","A, B","FD1","22","334"
"P61964","X-ray diffraction","6PGA","A","FD1","32","334"
"P61964","X-ray diffraction","6PGB","A","FD1","32","334"
"P61964","X-ray diffraction","6PGC","A","FD1","32","334"
"P61964","X-ray diffraction","6PGD","A","FD1","32","334"
"P61964","X-ray diffraction","6PGE","A","FD1","32","334"
"P61964","X-ray diffraction","6PGF","A","FD1","32","334"
"P61964","Electron Microscopy","6PWV","B","FD1","22","334"
"P61964","Electron Microscopy","6PWW","B","FD1","22","334"
"P61964","X-ray diffraction","6U5M","A, B","FD1","31","334"
"P61964","X-ray diffraction","6U5Y","A, B","FD1","31","334"
"P61964","X-ray diffraction","6U6W","A, B","FD1","24","334"
"P61964","X-ray diffraction","6U80","A, B","FD1","24","334"
"P61964","X-ray diffraction","6U8B","A, B","FD1","24","334"
"P61964","X-ray diffraction","6U8L","A, B","FD1","31","334"
"P61964","X-ray diffraction","6U8O","A","FD1","31","334"
"P61964","X-ray diffraction","6UCS","A, B","FD1","22","334"
"P61964","X-ray diffraction","6UFX","A","FD1","32","334"
"Q9GZL7","X-ray diffraction","6N31","A, B","FD1","90","422"
"Q9GZL7","X-ray diffraction","6P0Q","A, B","FD1","1","87"
"O75717","Solution NMR","2D7L","A","FD1","1017","1084"
"O75717","X-ray diffraction","5GVA","A","FD1","1","330"
"O75717","X-ray diffraction","5GVB","A","FD1","416","850"
"O75717","X-ray diffraction","5OGS","A","FD1","329","826"
"O43516","X-ray diffraction","2A41","C","FD1","29","60"
"Q9Y5W5","Solution NMR","2D3J","A","FD1","32","181"
"Q9Y5W5","X-ray diffraction","2YGN","A","FD1","35","178"
"Q9Y5W5","X-ray diffraction","2YGO","A","FD1","35","210"
"Q9Y5W5","X-ray diffraction","2YGP","A","FD1","35","210"
"Q9Y5W5","X-ray diffraction","2YGQ","A","FD1","35","346"
"Q5MNZ6","X-ray diffraction","6IYY","A","FD1","8","344"
"Q9NZC7","Solution NMR","1WMV","A","FD1","51","101"
"A4UGR9","X-ray diffraction","4F14","B","FD1","2245","2257"
"P0C1S8","X-ray diffraction","5VDK","A","FD1","202","492"
"Q96PZ0","X-ray diffraction","5KKP","A","FD1","99","661"
"Q7Z6K3","X-ray diffraction","6J6X","A","FD1","1","327"
"Q7Z6K3","X-ray diffraction","6J74","A","FD1","1","327"
"Q7Z6K3","X-ray diffraction","6J7F","A","FD1","1","327"
"Q7Z6K3","X-ray diffraction","6J7X","A","FD1","1","327"
"Q7Z6K3","X-ray diffraction","6O60","A","FD1","1","402"
"P17706","X-ray diffraction","1L8K","A","FD1","1","314"
"Q06124","X-ray diffraction","2SHP","A, B","FD1","1","525"
"Q06124","X-ray diffraction","3B7O","A","FD1","237","529"
"Q06124","X-ray diffraction","3MOW","A","FD1","261","528"
"Q06124","X-ray diffraction","3O5X","A","FD1","262","528"
"Q06124","X-ray diffraction","3TKZ","A","FD1","1","106"
"Q06124","X-ray diffraction","3TL0","A","FD1","1","106"
"Q06124","X-ray diffraction","3ZM0","A","FD1","248","527"
"Q06124","X-ray diffraction","3ZM1","A","FD1","248","527"
"Q06124","X-ray diffraction","3ZM2","A","FD1","248","527"
"Q06124","X-ray diffraction","3ZM3","A","FD1","248","527"
"Q06124","X-ray diffraction","4DGP","A","FD1","1","528"
"Q06124","X-ray diffraction","4DGX","A","FD1","1","528"
"Q06124","X-ray diffraction","4GWF","A, B","FD1","1","539"
"Q06124","X-ray diffraction","4H1O","A","FD1","1","539"
"Q06124","X-ray diffraction","4H34","A","FD1","1","539"
"Q06124","X-ray diffraction","4JE4","A","FD1","1","103"
"Q06124","X-ray diffraction","4JEG","A","FD1","97","217"
"Q06124","X-ray diffraction","4JMG","B","FD1","575","587"
"Q06124","X-ray diffraction","4NWF","A, B","FD1","1","539"
"Q06124","X-ray diffraction","4NWG","A, B","FD1","1","539"
"Q06124","X-ray diffraction","4OHD","A","FD1","1","528"
"Q06124","X-ray diffraction","4OHE","A","FD1","1","528"
"Q06124","X-ray diffraction","4OHH","A","FD1","1","528"
"Q06124","X-ray diffraction","4OHI","A","FD1","1","528"
"Q06124","X-ray diffraction","4OHL","A, B","FD1","1","528"
"Q06124","X-ray diffraction","4PVG","A","FD1","240","528"
"Q06124","X-ray diffraction","4QSY","A","FD1","1","106"
"Q06124","X-ray diffraction","4RDD","A","FD1","262","528"
"Q06124","X-ray diffraction","5DF6","A","FD1","1","222"
"Q06124","X-ray diffraction","5EHP","A, B","FD1","1","525"
"Q06124","X-ray diffraction","5EHR","A, B","FD1","1","525"
"Q06124","X-ray diffraction","5I6V","A, B","FD1","1","525"
"Q06124","X-ray diffraction","5IBM","A, B","FD1","1","525"
"Q06124","X-ray diffraction","5IBS","A, B","FD1","1","525"
"Q06124","X-ray diffraction","5X7B","A","FD1","1","220"
"Q06124","X-ray diffraction","5X94","A, B","FD1","1","220"
"Q06124","X-ray diffraction","5XZR","A","FD1","1","534"
"Q06124","X-ray diffraction","6ATD","A, B","FD1","1","526"
"Q06124","X-ray diffraction","6BMR","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6BMU","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6BMV","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6BMW","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6BMX","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6BMY","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6BN5","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6CMP","A, B","FD1","1","529"
"Q06124","X-ray diffraction","6CMQ","A, B, C, D","FD1","106","529"
"Q06124","X-ray diffraction","6CMR","A","FD1","1","529"
"Q06124","X-ray diffraction","6CMS","A","FD1","1","529"
"Q06124","X-ray diffraction","6CRF","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6CRG","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6IHZ","A, B","FD1","1","534"
"Q06124","X-ray diffraction","6MD7","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6MD9","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6MDA","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6MDB","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6MDC","A, B","FD1","1","525"
"Q06124","X-ray diffraction","6MDD","A, B","FD1","1","525"
"Q15678","X-ray diffraction","2BZL","A","FD1","871","1187"
"Q15678","X-ray diffraction","6IWD","A","FD1","886","1187"
"Q15678","X-ray diffraction","6JJW","U","FD1","428","455"
"Q6IQ22","X-ray diffraction","2IL1","A","FD1","36","208"
"Q9UL25","X-ray diffraction","1YZT","A, B","FD1","16","183"
"Q9UL25","X-ray diffraction","1YZU","A, B","FD1","16","183"
"Q9UL25","X-ray diffraction","1Z08","A, B, C, D","FD1","16","183"
"Q9UL25","X-ray diffraction","1Z0I","A","FD1","16","183"
"Q9UL25","X-ray diffraction","2OT3","B","FD1","16","183"
"Q9HBD1","X-ray diffraction","4Z30","A","FD1","87","404"
"Q9HBD1","X-ray diffraction","4Z31","A, B","FD1","87","404"
"Q9HBD1","X-ray diffraction","4ZLC","A, B, C, D","FD1","171","325"
"Q9HBD1","X-ray diffraction","4ZLD","A","FD1","171","325"
"Q5TC82","X-ray diffraction","3X1O","A, B","FD1","145","344"
"Q5TC82","X-ray diffraction","4QIK","A, B","FD1","88","407"
"Q5TC82","X-ray diffraction","4QIL","A, B","FD1","88","407"
"Q5TC82","X-ray diffraction","4ULW","A, B","FD1","177","328"
"Q5TC82","X-ray diffraction","4YWQ","A, B","FD1","159","328"
"Q9BWF3","Solution NMR","2DNQ","A","FD1","1","77"
"Q9H1J1","Solution NMR","2L08","A","FD1","70","155"
"P35244","X-ray diffraction","1L1O","A, D","FD1","1","121"
"P35244","X-ray diffraction","1QUQ","B, D","FD1","1","121"
"P35244","X-ray diffraction","2PI2","E, F, G, H","FD1","1","121"
"P35244","X-ray diffraction","2PQA","B, D","FD1","1","121"
"P35244","X-ray diffraction","2Z6K","C, D","FD1","1","121"
"P35244","X-ray diffraction","3KDF","A, C","FD1","1","121"
"Q15382","X-ray diffraction","1XTQ","A","FD1","1","169"
"Q15382","X-ray diffraction","1XTR","A","FD1","1","169"
"Q15382","X-ray diffraction","1XTS","A","FD1","1","169"
"Q15382","X-ray diffraction","3SEA","A, B","FD1","3","169"
"Q15382","X-ray diffraction","3T5G","A","FD1","1","181"
"Q15382","X-ray diffraction","5YXH","A, B, C, D","FD1","2","169"
"Q15382","Electron Microscopy","6BCU","R, S","FD1","1","184"
"Q15382","X-ray diffraction","6BSX","A, B, C, D","FD1","1","169"
"Q15382","X-ray diffraction","6BT0","A, B, C, D","FD1","1","169"
"P27694","Solution NMR","1EWI","A","FD1","1","114"
"P27694","X-ray diffraction","1FGU","A, B","FD1","181","432"
"P27694","X-ray diffraction","1JMC","A","FD1","181","422"
"P27694","X-ray diffraction","1L1O","C, F","FD1","436","616"
"P27694","X-ray diffraction","2B29","A","FD1","1","120"
"P27694","X-ray diffraction","2B3G","A","FD1","1","120"
"P27694","X-ray diffraction","4IJH","A","FD1","1","120"
"P27694","X-ray diffraction","4IJL","A","FD1","1","120"
"P27694","X-ray diffraction","4IPC","A","FD1","1","120"
"P27694","X-ray diffraction","4IPD","A","FD1","1","120"
"P27694","X-ray diffraction","4IPG","A","FD1","1","120"
"P27694","X-ray diffraction","4IPH","A","FD1","1","120"
"P27694","X-ray diffraction","4LUO","A","FD1","1","120"
"P27694","X-ray diffraction","4LUV","A","FD1","1","120"
"P27694","X-ray diffraction","4LUZ","A","FD1","1","120"
"P27694","X-ray diffraction","4LW1","A","FD1","1","120"
"P27694","X-ray diffraction","4LWC","A","FD1","1","120"
"P27694","X-ray diffraction","4NB3","A, B","FD1","1","120"
"P27694","X-ray diffraction","4O0A","A","FD1","1","120"
"P27694","X-ray diffraction","4R4C","A","FD1","1","120"
"P27694","X-ray diffraction","4R4I","A","FD1","1","120"
"P27694","X-ray diffraction","4R4O","A","FD1","1","120"
"P27694","X-ray diffraction","4R4Q","A","FD1","1","120"
"P27694","X-ray diffraction","4R4T","A","FD1","1","120"
"P27694","X-ray diffraction","5E7N","A","FD1","1","120"
"P27694","X-ray diffraction","5EAY","A, B, C, D","FD1","3","120"
"P27694","X-ray diffraction","5N85","A","FD1","1","120"
"P27694","X-ray diffraction","5N8A","A","FD1","1","120"
"P17081","X-ray diffraction","2ATX","A, B","FD1","1","185"
"P49795","Solution NMR","1CMZ","A","FD1","79","214"
"P57771","X-ray diffraction","2IHD","A","FD1","42","173"
"P57771","X-ray diffraction","2ODE","B, D","FD1","42","180"
"P57771","X-ray diffraction","5DO9","B, D, F","FD1","42","173"
"P39023","Electron Microscopy","4UG0","LB","FD1","1","403"
"P39023","Electron Microscopy","4V6X","CB","FD1","1","403"
